0	34.9445219039917	0.449381200244463	0.0908028004985107	97.0947372285943
1	76.4430248737335	0.152161357442173	0.0625448871992136	98.1894740932866
2	121.371021986008	0.108106688384197	0.043872548953483	98.6105269507358
3	159.766863822937	0.0914649787880759	0.0401696958334038	98.7473685490458
4	195.092761039734	0.0756348659020513	0.0363298836409261	98.978948279431
5	228.410877943039	0.0704978763505249	0.0375535057269429	98.7789474035564
6	268.052946805954	0.0634864469822331	0.0311326523997674	99.1157895640323
7	303.450888872147	0.0580352427451904	0.0309527839632019	99.0947365760803
8	340.970868825912	0.0526319652401138	0.0308297836270772	99.1052630700563
9	385.274879932404	0.048609534444252	0.0338765729316755	98.9263151821337
10	420.986876010895	0.0452798314142506	0.0281857731997182	99.1473681048343
11	455.066881895065	0.0436265339816666	0.0254705359571074	99.1578942851016
12	497.402881860733	0.0413807563338415	0.0303976134838242	99.094736889789
13	536.283038854599	0.0402087203610435	0.0256732874549925	99.2842112716876
14	583.323016881943	0.0371547554007016	0.0258377326015187	99.2105261275643
15	624.644927978516	0.0363054868334047	0.0247979645470255	99.2736847777116
16	658.490869998932	0.0336178757614447	0.0262348429839078	99.2210529352489
17	705.6750228405	0.0341972199727111	0.0255727927739683	99.2947368245376
18	748.19694185257	0.0323819665029721	0.0248181331706674	99.3368424867329
19	779.80254483223	0.0315510193177298	0.0231779078144188	99.3263159927569
20	812.138860940933	0.0305227690309675	0.0228634945018903	99.3368424867329
21	852.698885917664	0.0293950835223101	0.0228285580187252	99.3578954746849
22	899.882872819901	0.0260726923489271	0.0236248831313692	99.2842100168529
23	936.698866844177	0.026623675279217	0.0233734551523077	99.3789475215109
24	975.848593950272	0.0260438337557988	0.0234779206986882	99.3368418593156
25	1018.07716488838	0.0268293258147954	0.0231687149130984	99.3789475215109
