0.208665549755	54.3578947845258
0.404796783129	98.3263166327226
0.579634964466	98.3263166327226
0.858446947734	98.3263166327226
1.13243496418	98.3263166327226
1.35411583185	98.3263166327226
1.53778311412	98.3263166327226
1.76631751458	98.3263166327226
2.15591138204	98.3263166327226
2.33953324954	98.3263166327226
2.52472664913	98.3263166327226
2.81826061408	98.3263166327226
3.00188866456	98.3263166327226
3.22087473472	98.3263166327226
3.4135054191	98.3263166327226
3.6256968538	98.3263166327226
3.88903513749	98.3263166327226
4.20324932337	98.3263166327226
4.46145510674	98.6526313580965
4.92008502483	98.6526313580965
5.27069324255	98.6526313580965
5.61845115821	98.6526313580965
5.89662682215	98.6526313580965
6.22665600777	98.6526313580965
6.5527687947	98.6526313580965
6.72479156256	98.6526313580965
6.94859486421	98.6526313580965
7.20157839855	98.6526313580965
7.41347500086	98.6526313580965
7.61343391736	98.6526313580965
7.79845301708	98.6526313580965
8.01456953287	98.6526313580965
8.25829565128	98.6526313580965
8.55339606603	98.6526313580965
9.02050503492	98.6526313580965
9.27378013531	98.6526313580965
9.48550033569	98.6526313580965
9.80384142001	98.6526313580965
10.1899801691	98.6526313580965
10.3916281184	98.6526313580965
10.7226446152	98.6526313580965
10.8965019504	98.6526313580965
11.2339327176	98.6526313580965
11.4084070166	98.6526313580965
11.9373806675	98.6526313580965
12.1897170027	98.6526313580965
12.600504303	98.6526313580965
13.0253408233	98.6526313580965
13.3287065069	98.6526313580965
13.6238658905	98.6526313580965
13.8154608051	98.6526313580965
14.1800126394	98.6526313580965
14.3550576051	98.6526313580965
15.0229741057	98.6526313580965
15.3155899723	98.6526313580965
15.6326145093	98.6526313580965
15.9819107413	98.6526313580965
16.1921373924	98.6526313580965
16.4223887761	98.6526313580965
16.6932819247	98.6526313580965
17.0973777254	98.6526313580965
17.3397040923	98.6526313580965
17.537122492	98.6526313580965
17.8748924573	98.6526313580965
18.260221223	98.6526313580965
18.5728284558	98.6526313580965
18.8885424574	98.6526313580965
19.220897905	98.6526313580965
19.7622323712	98.6526313580965
20.170596087	98.6526313580965
20.4128188531	98.6526313580965
20.8161510865	98.6526313580965
21.028908507	98.6526313580965
21.4296473265	98.6526313580965
21.9840656598	98.6526313580965
22.1587551276	98.6526313580965
22.4686802467	98.6526313580965
22.9611792962	98.6526313580965
23.4615320961	98.6526313580965
23.7597088615	98.6526313580965
23.957297794	98.6526313580965
24.2140476743	98.6526313580965
24.5899069587	98.6526313580965
24.913552773	98.6526313580965
25.1951384902	98.6526313580965
25.4369944572	98.6526313580965
25.7758570075	98.6526313580965
26.0696802735	98.6526313580965
26.4061961889	98.6526313580965
26.6602574547	98.6526313580965
26.8495863557	98.6526313580965
27.3408247749	98.6526313580965
27.7451273918	98.6526313580965
27.9438970089	98.6526313580965
28.2219495416	98.6526313580965
28.4408357382	98.6526313580965
28.6999330203	98.6526313580965
29.0757583022	98.6526313580965
29.3995620529	98.6526313580965
29.7428930879	98.6526313580965
31.5349358877	99.1578945988103
33.228682073	99.1578945988103
35.3474895398	99.1578945988103
37.1675582051	99.1578945988103
38.8481527885	99.157894912519
40.8393883228	99.157894912519
42.651650854	99.1789472730536
44.3408800205	99.1789472730536
46.2638959845	99.1789472730536
48.0172494372	99.1789472730536
64.7379203041	99.5263162412141
66.650705572	99.5263162412141
68.4794770042	99.5263162412141
70.2723812699	99.5263162412141
72.1781219045	99.5263162412141
74.0255457679	99.5263162412141
75.7479788502	99.5263162412141
77.4968535145	99.5263162412141
79.2959874312	99.5263162412141
81.138955915	99.5263162412141
83.1662806471	99.5263162412141
99.8637504141	99.5368427351901
116.543252265	99.5368427351901
133.23653088	99.5368427351901
150.222672979	99.5368427351901
