46	56	0.182408177642365	0.148648896046547	99.1473681048343	60.3959851264954	245384
83	59	0.214243382689631	0.144308050853204	99.157894912519	72.8000619411469	517260
50	139	0.49419251042577	0.0279168651464654	98.5894736490752	64.7550377845764	271476
95	107	0.85633112758568	0.0390645667396757	99.105263383765	74.3215970993042	620136
32	56	0.410487007382236	0.214727873156254	99.2105264412729	65.9937200546265	160362
78	132	0.560352250445848	0.0471148913681944	98.5473679868798	68.2188248634338	476520
42	37	0.869494262752203	0.013143989939859	98.8842110884817	63.9308660030365	220092
18	61	0.795641454697461	0.0789410943102409	98.8736839670884	66.8232808113098	85140
41	22	0.851073961304264	0.165641412638998	10.6315789254088	71.3771820068359	213894
50	16	0.554907265038155	0.0893276043098893	98.5052629521019	69.1541619300842	271476
26	195	0.825142943607213	0.0885676605595913	98.9999996988397	64.5991380214691	126924
10	146	0.270701484952389	0.213142973940155	98.6210531310031	68.2440299987793	46556
46	107	0.744259508183502	0.0507350814781409	99.042105361035	72.4715452194214	245384
75	16	0.002649720471675	0.0710992633213356	98.8526312928451	68.9675269126892	452676
48	37	0.455913409727915	0.0172707713506167	98.7473685490458	77.1634569168091	258330
88	74	0.617659910290863	0.0168823245385875	98.2105270812386	72.5950129032135	559250
93	183	0.19401397645709	0.0527281247187977	98.0210533267573	77.0861251354218	602490
10	143	0.507172092531727	0.0916051677247517	98.4526314233479	67.3785300254822	46556
70	165	0.559987480819917	0.216521531060013	99.000000326257	75.3599970340729	413936
43	29	0.692051861612355	0.0402186772419066	99.084210395813	68.2049889564514	226340
86	34	0.692875464204399	0.0651988810016677	98.9473681700857	63.6513311862946	542304
92	25	0.690273721360027	0.0137690269972734	98.5894742764925	75.8928759098053	593742
90	91	0.772581807213122	0.0312127985143476	98.6315786838531	68.9711818695068	576396
72	54	0.175155460904082	0.0380394835036611	98.3789475340592	63.3257601261139	429282
43	52	0.888900741837699	0.0167564213279554	98.9473681700857	63.3449709415436	226340
18	69	0.897187771679669	0.029226938280639	98.8736842807971	67.7327961921692	85140
70	86	0.848599019932371	0.139444175741745	98.6421054915378	77.8070750236511	413936
85	79	0.444728108146757	0.0609514729984521	98.6315796249791	74.5870721340179	533906
90	162	0.307965643648548	0.0248515983609268	97.8105265843241	74.9328210353851	576396
71	39	0.908211090762745	0.0181070183871041	98.8947366413317	80.7892620563507	421584
34	120	0.928432668036425	0.0325789946442199	98.9578949777704	66.8184430599213	171908
48	25	0.899443266873036	0.202854251335378	10.1368421394574	64.2510228157043	258330
31	50	0.38681085626718	0.125184861918297	99.0210526867917	66.0414130687714	154664
13	78	0.880542959187405	0.0371601078533934	98.6736843460484	64.603667974472	60650
93	78	0.618112180071462	0.24847219131915	98.8631574731124	76.6426749229431	602490
72	234	0.584633139562727	0.0103619689847191	96.3052627287413	70.07825922966	429282
42	39	0.436214098384968	0.0191387595383518	98.6105263233185	76.8621189594269	220092
78	66	0.350403315482889	0.22250703290257	98.9052625078904	63.5350000858307	476520
35	58	0.767171140881082	0.0129328070324465	98.6631581657811	65.2971861362457	177756
18	18	0.037352010353376	0.164937460334625	98.6210525035858	75.6749420166016	85140
57	52	0.930973795824964	0.0760549425500465	73.3263160053052	76.0215198993683	319062
71	22	0.178789289510856	0.0990990925688698	98.6421058052464	69.5441558361053	421584
16	19	0.504450366878389	0.029078135648181	98.5263168811798	79.1876440048218	75194
24	51	0.80122458795947	0.145062666298167	95.1368419747604	66.8079500198364	116178
86	128	0.31383195301825	0.0370504925500975	98.105262768896	76.875107049942	542304
15	29	0.497554975626009	0.0454518889482908	98.6947367065831	64.0495309829712	70296
79	42	0.981036167578618	0.0377968595900144	10.6315789254088	72.2853558063507	484568
74	40	0.0829002023021961	0.0821887619448239	98.957895291479	77.5086920261383	444828
73	233	0.0143963160704461	0.0575357209630413	97.5789484224821	70.9807651042938	437030
76	228	0.177545145270735	0.0419205651647759	97.3789475466076	72.1312549114227	460574
80	90	0.765248843424496	0.0254913081026472	98.6421051778291	76.8262369632721	492666
18	36	0.729535016241429	0.157730906237274	10.8947368828874	63.2714190483093	85140
77	54	0.0652297756632411	0.218176197638242	99.0421050473263	71.9344818592072	468522
81	189	0.149407420620441	0.0218620335973972	96.6947370453885	66.7230041027069	500814
16	22	0.676902924260657	0.126502906020773	92.5473680621699	74.4471487998962	75194
81	24	0.514525018190138	0.039490089614831	98.8210530657517	61.1302559375763	500814
12	199	0.820284339132199	0.0750044053789642	98.7789470898478	66.5143070220947	55902
46	40	0.60395656035999	0.263954060370726	95.1684205155624	74.8883049488068	245384
83	66	0.973795182601352	0.085209598980598	10.6315789254088	82.1271660327911	517260
47	27	0.414004025055505	0.141021827270743	98.7157893808265	72.2406990528107	251832
35	22	0.171997451701099	0.299338606463125	93.8947363903648	71.8218080997467	177756
24	101	0.703128842079402	0.0189852030538978	98.3473686795486	64.8489129543304	116178
22	17	0.143182706230937	0.101118042386591	98.6947367065831	63.8972389698029	105632
25	145	0.377925003716844	0.0113414287976445	96.8000001028964	63.6164579391479	121526
77	168	0.536868313250167	0.0154377493502904	97.3894743542922	64.8393590450287	468522
43	85	0.0958705131711605	0.180136103931856	98.9473681700857	67.4601728916168	226340
59	145	0.575178847875757	0.0349068038329365	98.2210532615059	69.9774069786072	333108
79	235	0.446419555604353	0.0932562696912619	98.2210526340886	63.7960319519043	484568
30	19	0.820088156648395	0.0271357793866096	98.6736840323398	64.3117871284485	149016
52	40	0.322599607010849	0.0101132870182244	97.915789641832	70.544713973999	284822
14	53	0.206838172094531	0.145768763901002	98.6210515624599	74.8300681114197	65448
